Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.12.2021 08:00;63430;;100,675;12,5
06.12.2021 08:00;63440;;100,649;12,58
06.12.2021 08:00;63450;;100,616;12,41
06.12.2021 08:00;63460;;100,636;12,23
06.12.2021 08:00;63470;;100,675;12,25
06.12.2021 08:01;63480;101,25;100,642;12,18
06.12.2021 08:01;63490;;100,649;12,35
06.12.2021 08:01;63500;;100,655;12,37
06.12.2021 08:01;63510;;100,646;12,29
06.12.2021 08:01;63520;;100,618;12,39
06.12.2021 08:01;63530;;100,671;12,42
06.12.2021 08:02;63540;101,25;100,627;12,36
06.12.2021 08:02;63550;;100,636;12,36
06.12.2021 08:02;63560;;100,675;12,47
06.12.2021 08:02;63570;;100,649;12,27
06.12.2021 08:02;63580;;100,666;12,32
06.12.2021 08:02;63590;;100,636;12,36
06.12.2021 08:03;63600;101,25;100,664;12,36
06.12.2021 08:03;63610;;100,636;12,29
06.12.2021 08:03;63620;;100,62;12,43
06.12.2021 08:03;63630;;100,646;12,42
06.12.2021 08:03;63640;;100,668;12,65
06.12.2021 08:03;63650;;100,66;12,82
06.12.2021 08:04;63660;101,26;100,62;12,7
06.12.2021 08:04;63670;;100,651;12,65
06.12.2021 08:04;63680;;100,649;12,71
06.12.2021 08:04;63690;;100,675;12,88
06.12.2021 08:04;63700;;100,679;12,92
06.12.2021 08:04;63710;;100,668;13,11
06.12.2021 08:05;63720;101,26;100,649;13,15
06.12.2021 08:05;63730;;100,627;12,88
06.12.2021 08:05;63740;;100,646;12,86
06.12.2021 08:05;63750;;100,681;12,91
06.12.2021 08:05;63760;;100,646;13,01
06.12.2021 08:05;63770;;100,638;13,17
06.12.2021 08:06;63780;101,27;100,651;12,93
06.12.2021 08:06;63790;;100,673;13,17
06.12.2021 08:06;63800;;100,636;13,39
06.12.2021 08:06;63810;;100,668;13,62
06.12.2021 08:06;63820;;100,633;13,71
06.12.2021 08:06;63830;;100,644;13,96
06.12.2021 08:07;63840;101,26;100,662;13,97
06.12.2021 08:07;63850;;100,64;14,05
06.12.2021 08:07;63860;;100,692;13,78
06.12.2021 08:07;63870;;100,644;13,69
06.12.2021 08:07;63880;;100,642;13,44
06.12.2021 08:07;63890;;100,651;13,22
06.12.2021 08:08;63900;101,26;100,668;13,32
06.12.2021 08:08;63910;;100,644;13,56
06.12.2021 08:08;63920;;100,653;13,64
06.12.2021 08:08;63930;;100,666;13,73
06.12.2021 08:08;63940;;100,622;14,04
06.12.2021 08:08;63950;;100,655;14,67
06.12.2021 08:09;63960;101,26;100,655;14,62
06.12.2021 08:09;63970;;100,679;14,99
06.12.2021 08:09;63980;;100,679;15,43
06.12.2021 08:09;63990;;100,684;15,05
06.12.2021 08:09;64000;;100,666;15,37
06.12.2021 08:09;64010;;100,662;15,88
06.12.2021 08:10;64020;101,26;100,681;15,69
06.12.2021 08:10;64030;;100,636;15,7
06.12.2021 08:10;64040;;100,666;15,55
06.12.2021 08:10;64050;;100,636;15,04
06.12.2021 08:10;64060;;100,712;14,77
06.12.2021 08:10;64070;;100,677;14,89
06.12.2021 08:11;64080;101,26;100,657;14,51
06.12.2021 08:11;64090;;100,646;14,44
06.12.2021 08:11;64100;;100,629;14,53
06.12.2021 08:11;64110;;100,644;14,58
06.12.2021 08:11;64120;;100,66;14,82
06.12.2021 08:11;64130;;100,649;15,12
06.12.2021 08:12;64140;101,26;100,62;15,25
06.12.2021 08:12;64150;;100,64;15,11
06.12.2021 08:12;64160;;100,668;15
06.12.2021 08:12;64170;;100,692;15,25
06.12.2021 08:12;64180;;100,657;15,36
06.12.2021 08:12;64190;;100,653;15,08
06.12.2021 08:13;64200;101,26;100,657;14,6
06.12.2021 08:13;64210;;100,638;14,56
06.12.2021 08:13;64220;;100,625;14,65
06.12.2021 08:13;64230;;100,657;14,92
06.12.2021 08:13;64240;;100,679;15,31
06.12.2021 08:13;64250;;100,651;15,25
06.12.2021 08:14;64260;101,26;100,649;14,85
06.12.2021 08:14;64270;;100,705;15,06
06.12.2021 08:14;64280;;100,681;15,07
06.12.2021 08:14;64290;;100,601;15,16
06.12.2021 08:14;64300;;100,627;15,06
06.12.2021 08:14;64310;;100,684;14,88
06.12.2021 08:15;64320;101,25;100,611;14,74
06.12.2021 08:15;64330;;100,655;14,88
06.12.2021 08:15;64340;;100,655;14,71
06.12.2021 08:15;64350;;100,677;14,81
06.12.2021 08:15;64360;;100,684;14,85
06.12.2021 08:15;64370;;100,677;14,79
06.12.2021 08:16;64380;101,26;100,681;14,59
06.12.2021 08:16;64390;;100,657;14,74
06.12.2021 08:16;64400;;100,651;14,88
06.12.2021 08:16;64410;;100,675;14,7
06.12.2021 08:16;64420;;100,644;14,69
06.12.2021 08:16;64430;;100,651;14,43
06.12.2021 08:17;64440;101,26;100,642;13,95
06.12.2021 08:17;64450;;100,631;13,98
06.12.2021 08:17;64460;;100,642;14
06.12.2021 08:17;64470;;100,684;14,33
06.12.2021 08:17;64480;;100,664;14,6
06.12.2021 08:17;64490;;100,655;14,68
06.12.2021 08:18;64500;101,26;100,69;14,8
06.12.2021 08:18;64510;;100,636;14,51
06.12.2021 08:18;64520;;100,629;14,31
06.12.2021 08:18;64530;;100,657;14,45
06.12.2021 08:18;64540;;100,638;14,36
06.12.2021 08:18;64550;;100,646;14,34
06.12.2021 08:19;64560;101,26;100,692;14,15
06.12.2021 08:19;64570;;100,629;14,34
06.12.2021 08:19;64580;;100,684;14,29
06.12.2021 08:19;64590;;100,633;14,03
06.12.2021 08:19;64600;;100,631;13,88
06.12.2021 08:19;64610;;100,681;13,65
06.12.2021 08:20;64620;101,26;100,668;13,66
06.12.2021 08:20;64630;;100,668;13,74
06.12.2021 08:20;64640;;100,673;13,49
06.12.2021 08:20;64650;;100,673;13,55
06.12.2021 08:20;64660;;100,638;13,78
06.12.2021 08:20;64670;;100,664;14,09
06.12.2021 08:21;64680;101,27;100,636;14,12
06.12.2021 08:21;64690;;100,673;14,16
06.12.2021 08:21;64700;;100,642;14,31
06.12.2021 08:21;64710;;100,677;14,14
06.12.2021 08:21;64720;;100,649;14,11
06.12.2021 08:21;64730;;100,66;14,03
06.12.2021 08:22;64740;101,27;100,701;13,92
06.12.2021 08:22;64750;;100,651;13,94
06.12.2021 08:22;64760;;100,649;13,99
06.12.2021 08:22;64770;;100,675;14,01
06.12.2021 08:22;64780;;100,662;13,91
06.12.2021 08:22;64790;;100,679;14,05
06.12.2021 08:23;64800;101,27;100,657;13,84
06.12.2021 08:23;64810;;100,668;13,51
06.12.2021 08:23;64820;;100,671;13,55
06.12.2021 08:23;64830;;100,664;13,44
06.12.2021 08:23;64840;;100,666;13,42
06.12.2021 08:23;64850;;100,653;13,41
06.12.2021 08:24;64860;101,27;100,664;13,39
06.12.2021 08:24;64870;;100,642;13,31
06.12.2021 08:24;64880;;100,666;13,39
06.12.2021 08:24;64890;;100,686;13,49
06.12.2021 08:24;64900;;100,662;13,46
06.12.2021 08:24;64910;;100,655;13,34
06.12.2021 08:25;64920;101,27;100,655;13,38
06.12.2021 08:25;64930;;100,664;13,43
06.12.2021 08:25;64940;;100,664;13,44
06.12.2021 08:25;64950;;100,688;13,52
06.12.2021 08:25;64960;;100,673;13,64
06.12.2021 08:25;64970;;100,668;13,72
06.12.2021 08:26;64980;101,27;100,69;13,72
06.12.2021 08:26;64990;;100,657;13,54
06.12.2021 08:26;65000;;100,677;13,39
06.12.2021 08:26;65010;;100,701;13,61
06.12.2021 08:26;65020;;100,69;13,42
06.12.2021 08:26;65030;;100,679;13,47
06.12.2021 08:27;65040;101,27;100,684;13,49
06.12.2021 08:27;65050;;100,646;13,39
06.12.2021 08:27;65060;;100,668;13,41
06.12.2021 08:27;65070;;100,673;13,46
06.12.2021 08:27;65080;;100,651;13,49
06.12.2021 08:27;65090;;100,655;13,56
06.12.2021 08:28;65100;101,28;100,657;13,44
06.12.2021 08:28;65110;;100,638;13,54
06.12.2021 08:28;65120;;100,688;13,62
06.12.2021 08:28;65130;;100,671;13,54
06.12.2021 08:28;65140;;100,675;13,45
06.12.2021 08:28;65150;;100,679;13,44
06.12.2021 08:29;65160;101,28;100,684;13,38
06.12.2021 08:29;65170;;100,692;13,39
06.12.2021 08:29;65180;;100,69;13,28
06.12.2021 08:29;65190;;100,677;13,25
06.12.2021 08:29;65200;;100,642;13,23
06.12.2021 08:29;65210;;100,653;13,23
06.12.2021 08:30;65220;101,27;100,655;13,26
06.12.2021 08:30;65230;;100,69;13,35
06.12.2021 08:30;65240;;100,675;13,27
06.12.2021 08:30;65250;;100,664;13,28
06.12.2021 08:30;65260;;100,671;13,27
06.12.2021 08:30;65270;;100,727;13,33
06.12.2021 08:31;65280;101,27;100,681;13,36
06.12.2021 08:31;65290;;100,677;13,26
06.12.2021 08:31;65300;;100,684;13,31
06.12.2021 08:31;65310;;100,708;13,34
06.12.2021 08:31;65320;;100,638;13,37
06.12.2021 08:31;65330;;100,677;13,37
06.12.2021 08:32;65340;101,28;100,671;13,45
06.12.2021 08:32;65350;;100,668;13,43
06.12.2021 08:32;65360;;100,651;13,48
06.12.2021 08:32;65370;;100,688;13,59
06.12.2021 08:32;65380;;100,699;13,58
06.12.2021 08:32;65390;;100,653;13,57
06.12.2021 08:33;65400;101,27;100,684;13,48
06.12.2021 08:33;65410;;100,699;13,52
06.12.2021 08:33;65420;;100,697;13,46
06.12.2021 08:33;65430;;100,684;13,3
06.12.2021 08:33;65440;;100,681;13,2
06.12.2021 08:33;65450;;100,681;13,28
06.12.2021 08:34;65460;101,28;100,66;13,21
06.12.2021 08:34;65470;;100,671;13,31
06.12.2021 08:34;65480;;100,695;13,33
06.12.2021 08:34;65490;;100,66;13,35
06.12.2021 08:34;65500;;100,699;13,39
06.12.2021 08:34;65510;;100,705;13,41
06.12.2021 08:35;65520;101,28;100,668;13,53
06.12.2021 08:35;65530;;100,644;13,57
06.12.2021 08:35;65540;;100,655;13,54
06.12.2021 08:35;65550;;100,662;13,55
06.12.2021 08:35;65560;;100,675;13,63
06.12.2021 08:35;65570;;100,653;13,53
06.12.2021 08:36;65580;101,28;100,668;13,43
06.12.2021 08:36;65590;;100,695;13,52
06.12.2021 08:36;65600;;100,688;13,49
06.12.2021 08:36;65610;;100,664;13,48
06.12.2021 08:36;65620;;100,684;13,47
06.12.2021 08:36;65630;;100,657;13,39
06.12.2021 08:37;65640;101,28;100,671;13,49
06.12.2021 08:37;65650;;100,688;13,35
06.12.2021 08:37;65660;;100,695;13,13
06.12.2021 08:37;65670;;100,719;13,26
06.12.2021 08:37;65680;;100,657;13,36
06.12.2021 08:37;65690;;100,668;13,51
06.12.2021 08:38;65700;101,27;100,655;13,29
06.12.2021 08:38;65710;;100,677;13,34
06.12.2021 08:38;65720;;100,675;13,39
06.12.2021 08:38;65730;;100,664;13,52
06.12.2021 08:38;65740;;100,699;13,6
06.12.2021 08:38;65750;;100,699;13,75
06.12.2021 08:39;65760;101,28;100,655;13,82
06.12.2021 08:39;65770;;100,681;13,76
06.12.2021 08:39;65780;;100,646;13,56
06.12.2021 08:39;65790;;100,695;13,59
06.12.2021 08:39;65800;;100,679;13,54
06.12.2021 08:39;65810;;100,673;13,66
06.12.2021 08:40;65820;101,28;100,677;13,61
06.12.2021 08:40;65830;;100,644;13,63
06.12.2021 08:40;65840;;100,666;13,83
06.12.2021 08:40;65850;;100,679;13,95
06.12.2021 08:40;65860;;100,664;14,06
06.12.2021 08:40;65870;;100,681;14,08
06.12.2021 08:41;65880;101,27;100,699;14,25
06.12.2021 08:41;65890;;100,671;14,2
06.12.2021 08:41;65900;;100,699;14,03
06.12.2021 08:41;65910;;100,673;14,02
06.12.2021 08:41;65920;;100,644;13,88
06.12.2021 08:41;65930;;100,692;13,92
06.12.2021 08:42;65940;101,28;100,703;13,85
06.12.2021 08:42;65950;;100,708;13,71
06.12.2021 08:42;65960;;100,684;13,73
06.12.2021 08:42;65970;;100,705;13,81
06.12.2021 08:42;65980;;100,671;13,74
06.12.2021 08:42;65990;;100,64;13,69
06.12.2021 08:43;66000;101,28;100,686;13,98
06.12.2021 08:43;66010;;100,657;14,25
06.12.2021 08:43;66020;;100,668;14,48
06.12.2021 08:43;66030;;100,686;14,51
06.12.2021 08:43;66040;;100,675;14,53
06.12.2021 08:43;66050;;100,664;14,62
06.12.2021 08:44;66060;101,28;100,671;14,75
06.12.2021 08:44;66070;;100,662;14,76
06.12.2021 08:44;66080;;100,681;14,8
06.12.2021 08:44;66090;;100,681;14,24
06.12.2021 08:44;66100;;100,675;14,22
06.12.2021 08:44;66110;;100,688;14,16
06.12.2021 08:45;66120;101,28;100,697;14,16
06.12.2021 08:45;66130;;100,655;13,92
06.12.2021 08:45;66140;;100,657;14,04
06.12.2021 08:45;66150;;100,708;14,06
06.12.2021 08:45;66160;;100,66;14,24
06.12.2021 08:45;66170;;100,633;14,24
06.12.2021 08:46;66180;101,27;100,679;13,92
06.12.2021 08:46;66190;;100,664;13,91
06.12.2021 08:46;66200;;100,688;13,96
06.12.2021 08:46;66210;;100,668;13,74
06.12.2021 08:46;66220;;100,695;13,75
06.12.2021 08:46;66230;;100,664;13,7
06.12.2021 08:47;66240;101,28;100,655;13,67
06.12.2021 08:47;66250;;100,671;13,5
06.12.2021 08:47;66260;;100,681;13,46
06.12.2021 08:47;66270;;100,673;13,62
06.12.2021 08:47;66280;;100,671;13,58
06.12.2021 08:47;66290;;100,677;13,64
06.12.2021 08:48;66300;101,27;100,642;13,74
06.12.2021 08:48;66310;;100,671;13,71
06.12.2021 08:48;66320;;100,679;13,61
06.12.2021 08:48;66330;;100,677;13,72
06.12.2021 08:48;66340;;100,66;13,62
06.12.2021 08:48;66350;;100,671;13,71
06.12.2021 08:49;66360;101,27;100,668;13,91
06.12.2021 08:49;66370;;100,653;13,77
06.12.2021 08:49;66380;;100,646;13,71
06.12.2021 08:49;66390;;100,671;13,7
06.12.2021 08:49;66400;;100,684;13,72
06.12.2021 08:49;66410;;100,692;13,67
06.12.2021 08:50;66420;101,27;100,653;13,8
06.12.2021 08:50;66430;;100,686;13,73
06.12.2021 08:50;66440;;100,666;13,82
06.12.2021 08:50;66450;;100,64;13,76
06.12.2021 08:50;66460;;100,646;13,46
06.12.2021 08:50;66470;;100,638;13,45
06.12.2021 08:51;66480;101,27;100,705;13,49
06.12.2021 08:51;66490;;100,644;13,56
06.12.2021 08:51;66500;;100,673;13,73
06.12.2021 08:51;66510;;100,664;13,75
06.12.2021 08:51;66520;;100,662;13,74
06.12.2021 08:51;66530;;100,66;13,64
06.12.2021 08:52;66540;101,27;100,705;13,38
06.12.2021 08:52;66550;;100,679;13,29
06.12.2021 08:52;66560;;100,631;13,22
06.12.2021 08:52;66570;;100,649;13,35
06.12.2021 08:52;66580;;100,686;13,34
06.12.2021 08:52;66590;;100,686;13,31
06.12.2021 08:53;66600;101,28;100,673;13,15
06.12.2021 08:53;66610;;100,701;13,01
06.12.2021 08:53;66620;;100,668;13,07
06.12.2021 08:53;66630;;100,701;13,03
06.12.2021 08:53;66640;;100,714;13,01
06.12.2021 08:53;66650;;100,749;13,02
06.12.2021 08:54;66660;101,29;100,681;12,84
06.12.2021 08:54;66670;;100,675;12,79
06.12.2021 08:54;66680;;100,636;12,89
06.12.2021 08:54;66690;;100,684;12,76
06.12.2021 08:54;66700;;100,655;12,65
06.12.2021 08:54;66710;;100,69;12,67
06.12.2021 08:55;66720;101,3;100,686;12,69
06.12.2021 08:55;66730;;100,697;12,65
06.12.2021 08:55;66740;;100,719;12,64
06.12.2021 08:55;66750;;100,714;12,6
06.12.2021 08:55;66760;;100,705;12,59
06.12.2021 08:55;66770;;100,684;12,66
06.12.2021 08:56;66780;101,3;100,673;12,57
06.12.2021 08:56;66790;;100,712;12,54
06.12.2021 08:56;66800;;100,688;12,4
06.12.2021 08:56;66810;;100,697;12,37
06.12.2021 08:56;66820;;100,697;12,35
06.12.2021 08:56;66830;;100,712;12,41
06.12.2021 08:57;66840;101,29;100,649;12,41
06.12.2021 08:57;66850;;100,673;12,32
06.12.2021 08:57;66860;;100,708;12,33
06.12.2021 08:57;66870;;100,681;12,42
06.12.2021 08:57;66880;;100,695;12,45
06.12.2021 08:57;66890;;100,695;12,5
06.12.2021 08:58;66900;101,29;100,668;12,41
06.12.2021 08:58;66910;;100,703;12,32
06.12.2021 08:58;66920;;100,684;12,23
06.12.2021 08:58;66930;;100,705;12,04
06.12.2021 08:58;66940;;100,692;12,13
06.12.2021 08:58;66950;;100,69;12,06
06.12.2021 08:59;66960;101,29;100,679;12,01
06.12.2021 08:59;66970;;100,695;12,06
06.12.2021 08:59;66980;;100,664;12,01
06.12.2021 08:59;66990;;100,699;11,93
06.12.2021 08:59;67000;;100,679;11,97
06.12.2021 08:59;67010;;100,697;12
06.12.2021 09:00;67020;101,29;100,703;12,07
06.12.2021 09:00;67030;;100,697;12,13
06.12.2021 09:00;67040;;100,697;12,16
06.12.2021 09:00;67050;;100,716;12,1
06.12.2021 09:00;67060;;100,681;12,13
06.12.2021 09:00;67070;;100,666;12,18
06.12.2021 09:01;67080;101,29;100,684;12,09
06.12.2021 09:01;67090;;100,692;12,16
06.12.2021 09:01;67100;;100,721;12,2
06.12.2021 09:01;67110;;100,688;12,28
06.12.2021 09:01;67120;;100,692;12,2
06.12.2021 09:01;67130;;100,668;11,97
06.12.2021 09:02;67140;101,29;100,679;12,09
06.12.2021 09:02;67150;;100,71;12,19
06.12.2021 09:02;67160;;100,686;12,2
06.12.2021 09:02;67170;;100,699;12,21
06.12.2021 09:02;67180;;100,668;12,3
06.12.2021 09:02;67190;;100,69;12,31
06.12.2021 09:03;67200;101,29;100,666;12,38
06.12.2021 09:03;67210;;100,673;12,24
06.12.2021 09:03;67220;;100,701;12,35
06.12.2021 09:03;67230;;100,675;12,39
06.12.2021 09:03;67240;;100,684;12,4
06.12.2021 09:03;67250;;100,677;12,38
06.12.2021 09:04;67260;101,29;100,699;12,31
06.12.2021 09:04;67270;;100,695;12,31
06.12.2021 09:04;67280;;100,697;12,44
06.12.2021 09:04;67290;;100,662;12,62
06.12.2021 09:04;67300;;100,646;12,75
06.12.2021 09:04;67310;;100,688;12,68
06.12.2021 09:05;67320;101,29;100,681;12,78
06.12.2021 09:05;67330;;100,695;12,7
06.12.2021 09:05;67340;;100,679;12,89
06.12.2021 09:05;67350;;100,695;12,75
06.12.2021 09:05;67360;;100,66;12,8
06.12.2021 09:05;67370;;100,664;12,77
06.12.2021 09:06;67380;101,29;100,677;12,75
06.12.2021 09:06;67390;;100,675;12,66
06.12.2021 09:06;67400;;100,664;12,55
06.12.2021 09:06;67410;;100,681;12,52
06.12.2021 09:06;67420;;100,692;12,6
06.12.2021 09:06;67430;;100,701;12,74
06.12.2021 09:07;67440;101,29;100,677;12,59
06.12.2021 09:07;67450;;100,671;12,54
06.12.2021 09:07;67460;;100,721;12,71
06.12.2021 09:07;67470;;100,666;12,79
06.12.2021 09:07;67480;;100,657;12,79
06.12.2021 09:07;67490;;100,644;12,78
06.12.2021 09:08;67500;101,29;100,712;12,83
06.12.2021 09:08;67510;;100,675;12,99
06.12.2021 09:08;67520;;100,677;13,22
06.12.2021 09:08;67530;;100,673;13,11
06.12.2021 09:08;67540;;100,701;13
06.12.2021 09:08;67550;;100,679;13,04
06.12.2021 09:09;67560;101,29;100,681;12,96
06.12.2021 09:09;67570;;100,688;12,97
06.12.2021 09:09;67580;;100,69;12,83
06.12.2021 09:09;67590;;100,681;12,82
06.12.2021 09:09;67600;;100,679;12,92
06.12.2021 09:09;67610;;100,668;12,94
06.12.2021 09:10;67620;101,29;100,703;13,01
06.12.2021 09:10;67630;;100,657;13,14
06.12.2021 09:10;67640;;100,642;13,13
06.12.2021 09:10;67650;;100,692;13,04
06.12.2021 09:10;67660;;100,688;13,11
06.12.2021 09:10;67670;;100,692;12,98
06.12.2021 09:11;67680;101,29;100,697;12,98
06.12.2021 09:11;67690;;100,679;13,07
06.12.2021 09:11;67700;;100,66;12,96
06.12.2021 09:11;67710;;100,688;13,11
06.12.2021 09:11;67720;;100,66;13,49
06.12.2021 09:11;67730;;100,671;13,64
06.12.2021 09:12;67740;101,29;100,66;13,48
06.12.2021 09:12;67750;;100,668;13,58
06.12.2021 09:12;67760;;100,723;13,77
06.12.2021 09:12;67770;;100,684;13,87
06.12.2021 09:12;67780;;100,705;13,83
06.12.2021 09:12;67790;;100,679;13,77
06.12.2021 09:13;67800;101,29;100,679;13,56
06.12.2021 09:13;67810;;100,703;13,53
06.12.2021 09:13;67820;;100,679;13,61
06.12.2021 09:13;67830;;100,716;13,63
06.12.2021 09:13;67840;;100,675;13,62
06.12.2021 09:13;67850;;100,688;13,66
06.12.2021 09:14;67860;101,29;100,703;13,47
06.12.2021 09:14;67870;;100,675;13,39
06.12.2021 09:14;67880;;100,657;13,27
06.12.2021 09:14;67890;;100,705;13,44
06.12.2021 09:14;67900;;100,681;13,77
06.12.2021 09:14;67910;;100,688;13,55
06.12.2021 09:15;67920;101,29;100,671;13,5
06.12.2021 09:15;67930;;100,662;13,79
06.12.2021 09:15;67940;;100,677;13,86
06.12.2021 09:15;67950;;100,679;13,69
06.12.2021 09:15;67960;;100,684;13,54
06.12.2021 09:15;67970;;100,699;13,62
06.12.2021 09:16;67980;101,29;100,712;13,59
06.12.2021 09:16;67990;;100,695;13,61
06.12.2021 09:16;68000;;100,681;13,74
06.12.2021 09:16;68010;;100,692;13,68
06.12.2021 09:16;68020;;100,677;13,75
06.12.2021 09:16;68030;;100,714;13,74
06.12.2021 09:17;68040;101,29;100,675;13,82
06.12.2021 09:17;68050;;100,655;13,73
06.12.2021 09:17;68060;;100,686;13,83
06.12.2021 09:17;68070;;100,681;13,74
06.12.2021 09:17;68080;;100,644;13,66
06.12.2021 09:17;68090;;100,677;13,67
06.12.2021 09:18;68100;101,29;100,703;13,71
06.12.2021 09:18;68110;;100,684;13,58
06.12.2021 09:18;68120;;100,712;13,63
06.12.2021 09:18;68130;;100,714;13,76
06.12.2021 09:18;68140;;100,657;13,78
06.12.2021 09:18;68150;;100,695;13,77
06.12.2021 09:19;68160;101,29;100,695;13,77
06.12.2021 09:19;68170;;100,69;13,74
06.12.2021 09:19;68180;;100,699;13,72
06.12.2021 09:19;68190;;100,677;13,78
06.12.2021 09:19;68200;;100,708;13,62
06.12.2021 09:19;68210;;100,668;13,68
06.12.2021 09:20;68220;101,3;100,666;13,74
06.12.2021 09:20;68230;;100,688;13,7
06.12.2021 09:20;68240;;100,686;13,7
06.12.2021 09:20;68250;;100,677;13,81
06.12.2021 09:20;68260;;100,688;14,05
06.12.2021 09:20;68270;;100,692;14,17
06.12.2021 09:21;68280;101,29;100,697;14,02
06.12.2021 09:21;68290;;100,671;14,07
06.12.2021 09:21;68300;;100,679;13,9
06.12.2021 09:21;68310;;100,671;13,84
06.12.2021 09:21;68320;;100,69;13,72
06.12.2021 09:21;68330;;100,695;13,94
06.12.2021 09:22;68340;101,29;100,655;13,87
06.12.2021 09:22;68350;;100,664;13,92
06.12.2021 09:22;68360;;100,71;13,85
06.12.2021 09:22;68370;;100,649;13,83
06.12.2021 09:22;68380;;100,666;13,56
06.12.2021 09:22;68390;;100,71;13,53
06.12.2021 09:23;68400;101,29;100,688;13,57
06.12.2021 09:23;68410;;100,701;13,73
06.12.2021 09:23;68420;;100,71;13,89
06.12.2021 09:23;68430;;100,664;13,69
06.12.2021 09:23;68440;;100,671;13,85
06.12.2021 09:23;68450;;100,662;13,96
06.12.2021 09:24;68460;101,29;100,668;13,9
06.12.2021 09:24;68470;;100,727;13,86
06.12.2021 09:24;68480;;100,697;13,94
06.12.2021 09:24;68490;;100,697;13,64
06.12.2021 09:24;68500;;100,703;13,74
06.12.2021 09:24;68510;;100,703;13,78
06.12.2021 09:25;68520;101,3;100,695;13,83
06.12.2021 09:25;68530;;100,71;13,85
06.12.2021 09:25;68540;;100,708;13,71
06.12.2021 09:25;68550;;100,684;13,92
06.12.2021 09:25;68560;;100,727;13,85
06.12.2021 09:25;68570;;100,662;14,02
06.12.2021 09:26;68580;101,29;100,703;14,12
06.12.2021 09:26;68590;;100,701;13,89
06.12.2021 09:26;68600;;100,716;13,78
06.12.2021 09:26;68610;;100,701;13,68
06.12.2021 09:26;68620;;100,695;13,84
06.12.2021 09:26;68630;;100,69;14,03
06.12.2021 09:27;68640;101,29;100,695;13,95
06.12.2021 09:27;68650;;100,738;14,12
06.12.2021 09:27;68660;;100,743;14,02
06.12.2021 09:27;68670;;100,716;13,87
06.12.2021 09:27;68680;;100,671;13,68
06.12.2021 09:27;68690;;100,679;13,77
06.12.2021 09:28;68700;101,3;100,677;13,64
06.12.2021 09:28;68710;;100,721;13,72
06.12.2021 09:28;68720;;100,679;13,74
06.12.2021 09:28;68730;;100,679;13,66
06.12.2021 09:28;68740;;100,649;13,52
06.12.2021 09:28;68750;;100,69;13,55
06.12.2021 09:29;68760;101,3;100,705;13,48
06.12.2021 09:29;68770;;100,705;13,5
06.12.2021 09:29;68780;;100,699;13,44
06.12.2021 09:29;68790;;100,671;13,61
06.12.2021 09:29;68800;;100,697;13,77
06.12.2021 09:29;68810;;100,675;13,82
06.12.2021 09:30;68820;101,3;100,673;14,09
06.12.2021 09:30;68830;;100,71;14,3
06.12.2021 09:30;68840;;100,71;14,19
06.12.2021 09:30;68850;;100,692;14,05
06.12.2021 09:30;68860;;100,69;13,92
06.12.2021 09:30;68870;;100,721;13,95
06.12.2021 09:31;68880;101,3;100,716;14,15
06.12.2021 09:31;68890;;100,712;14,16
06.12.2021 09:31;68900;;100,673;14,08
06.12.2021 09:31;68910;;100,719;13,88
06.12.2021 09:31;68920;;100,646;13,9
06.12.2021 09:31;68930;;100,701;13,72
06.12.2021 09:32;68940;101,3;100,712;13,72
06.12.2021 09:32;68950;;100,688;13,83
06.12.2021 09:32;68960;;100,695;13,65
06.12.2021 09:32;68970;;100,705;13,63
06.12.2021 09:32;68980;;100,66;13,82
06.12.2021 09:32;68990;;100,712;14,09
06.12.2021 09:33;69000;101,3;100,677;14,19
06.12.2021 09:33;69010;;100,684;14,38
06.12.2021 09:33;69020;;100,703;14,13
06.12.2021 09:33;69030;;100,684;13,85
06.12.2021 09:33;69040;;100,712;14,01
06.12.2021 09:33;69050;;100,699;14,15
06.12.2021 09:34;69060;101,29;100,692;14,36
06.12.2021 09:34;69070;;100,684;14,45
06.12.2021 09:34;69080;;100,699;14,32
06.12.2021 09:34;69090;;100,679;14,21
06.12.2021 09:34;69100;;100,677;14,37
06.12.2021 09:34;69110;;100,69;14,25
06.12.2021 09:35;69120;101,3;100,69;14,2
06.12.2021 09:35;69130;;100,697;14,16
06.12.2021 09:35;69140;;100,695;14,27
06.12.2021 09:35;69150;;100,745;14,43
06.12.2021 09:35;69160;;100,673;14,52
06.12.2021 09:35;69170;;100,701;14,65
06.12.2021 09:36;69180;101,3;100,716;14,63
06.12.2021 09:36;69190;;100,723;14,43
06.12.2021 09:36;69200;;100,705;14,43
06.12.2021 09:36;69210;;100,71;14,34
06.12.2021 09:36;69220;;100,705;13,85
06.12.2021 09:36;69230;;100,688;13,75
06.12.2021 09:37;69240;101,31;100,721;14,04
06.12.2021 09:37;69250;;100,686;14,48
06.12.2021 09:37;69260;;100,708;14,66
06.12.2021 09:37;69270;;100,725;14,87
06.12.2021 09:37;69280;;100,69;14,64
06.12.2021 09:37;69290;;100,701;14,51
06.12.2021 09:38;69300;101,31;100,723;14,49
06.12.2021 09:38;69310;;100,684;14,72
06.12.2021 09:38;69320;;100,703;14,65
06.12.2021 09:38;69330;;100,705;14,33
06.12.2021 09:38;69340;;100,73;14,25
06.12.2021 09:38;69350;;100,703;14,15
